id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
6670,"   Says someone who doesn't own land or means of production 

Just angry for minimum wage and restaurant jobs while the people Herman fights for are the ones creating this kak by exploitation of foreigners",0,0,0,0,0,0
6671, Non of my tweets suggest that citizens must kill foreigners. None. I am simply saying let's have a frank conversation and come up with solutions to deal will illegal immigration. No country is a free for all on this continent except South Africa. Let's be realistic please.,0,0,0,0,0,0
6672,"Not really

Essentially they must apologized for destroying our country

They have sacrificed and betrayed SAfricans in favour of foreigners ",0,0,0,0,0,0
6673,"I foresee another low voter turnout in 2024 unless ANC fix current economic crisis, grow the economy and create jobs,deal with corruption n deport illegal immigrants

Otherwise only 8-9M voters will pitch up on elections,the rest will boycott and Mashaba will surely defeat ANC",0,0,0,0,0,0
6674,ANC have to pause and reflect and apologize to the people of SAfricans for betraying and sacrificing them in favour of foreigners otherwise they will lose 2024 general elections and Mashaba is likely to be SA President,0,0,0,0,0,0
6675,   🎯🎯🎯✊🏾✊🏾✊🏾🇿🇦🇿🇦🇿🇦,0,0,0,0,0,0
6676,He will kiss the presidency goodbye until he knows what priority means. You can't prioritize immigrants over your own people in a challenging land.,0,0,0,0,0,0
6677,"let's keep up the great transparent work  we are nearly there 🙏🏽👏🏽🇿🇦

Thank you to  for going through different voting stations with us to ensure we capture the voting processes, challenges &amp; solutions. 
expressions 
election2021
newageleadership ",0,0,0,0,0,0
6678,"Dear 
 I'm an Artisans who surrenderd his trade to foreigners and start a business. After they are given positions they start calling SA'ns CCMA employees or Sisi's when we request proper PPE from employer. 
You're back In Power,what is the next step? 
VoteActionSA ",0,0,0,0,0,0
6679,  ✊🏾✊🏾✊🏾🇿🇦,0,0,0,0,0,0
6680,    ✊🏾❤🇿🇦,0,0,0,0,0,0
6681,  🙏🏽🙏🏽🙏🏽❤🇿🇦,0,0,0,0,0,0
6682,"Voting is indeed so far free &amp; fair in Soweto🤝🏾🙌🏾

Wishing every political party favourable result✊🏾but let's not forget that the real winner must be the country🇿🇦 through free &amp; fair elections 🗳

Congratulations  for passing the INK TEST! 👏🏽👏🏽👏🏽

election2021 ",0,0,0,0,0,0
6683, Ngxaki yabo is their stance on foreigners and their choicenof leader.  for me.,0,0,0,0,0,0
6684,"Makuyiwe, we vote to say no to amasela, no to illegal foreigners, no to racism.  phakama ixesha lifikile. LGE2021 ",0,0,0,0,0,0
6685," ActionSA ran on the Xenophobic ticket man and he knew that most SAns hate foreigners, especially African foreigners ",0,0,0,0,0,0
6686," It’s the last part for me, our country is indeed overrun by foreigners",1,0,0,0,0,0
6687, not under the Anc the Anc doesn't see any threat the Anc is like a small child with no sense of danger even though it has been proven with no doubt the horrendous crimes commited by foreigners they rather turn their back on S.A citizens and give big hugs to foreigners,1,0,0,0,0,0
6688,"We are not worried, 60% of those present are foreigners mainly Zimbabweans, 20% are under age children, 9% have just come for free T-shirts... Only 11% will vote EFF here...

Is it jealousy or facts 😂😂😂 ",0,0,0,0,0,0
6689,"I'm in fordsburg this evening, eating Lebanese shawarma and sipping South Indian chai... Businesses built by immigrants who came to SA with nothing... Truly inspiring.",0,0,0,0,0,0
6690,Fake makoti like her is merely after money and Foreigners knows that hence one day he will bring his real wife n kick her out of the house ,1,0,0,0,0,0
6691, 😂😂😂😂😂😂😂,0,0,0,0,0,0
6692, 😂😂😂👊🏾,0,0,0,0,0,0
6693,"We have 2 admit that fighting 4 a better SA🇿🇦 might mean that we might ALSO have 2 fight our own pple &amp; possibly our own families⚔
Millions of black pple are victims of DEEP political capture; our pple will kill u 4 sum1 they dnt even know or a cause they dnt even understand🤞🏾",0,0,0,0,0,0
6694,"Middle class,celebrities and politicians supports open borders because they will never be affected one way or the another by influx of illegal immigrants

They live in surburbs behind high walls

They know foreigners won't come to Sandton but they will go to Townships n villages",0,0,0,0,0,0
6695,  👊🏾✊🏾🇿🇦,0,0,0,0,0,0
6696,    🎯🎯🎯,0,0,0,0,0,0
6697,"Banket ft Sphandla ⚔✊🏾💪🏾
Listen to the lyrics especially the last line🙌🏾🙌🏾🙌🏾 they basically saying  🎼🎵🎶🎤 ""South Africa doesnt have room for pple that beat up women"" 😍🥰💌🙏🏽🇿🇦
Plse dont try this 🙏🏽; dnt wear a blanket &amp; walk into a hostel nje because eish... if u kno u kno🤐 ",0,0,0,0,0,0
6698,They regards them as foreigners and descendants of slaves yet they demand in countries that their minority ,0,0,0,0,0,0
6699,  Both legends youngpeopledoinggreat,0,0,0,0,0,0
6700,"In a normal country Malema would have been reprimanded or perhaps suspended by parliament over his remarks that foreigners must find creative ways to enter with or without documents

He is MP,he is a lawmaker n the whole lawmaker is encouraging foreigners to break the law ",0,0,0,0,0,0
6701,  I hope more young men can join you on this great initiative 🙌🏾. I wish scout programs could be as popular as they were before.,0,0,0,0,0,0
6702,"When most are sleeping, partying, drinking, clubbing etc we are training and reinforcing manpower💪🏾 because we understand that we are at war with the systems, social ills, crime, drug abuse, GBV etc. 

warready
bootcamps 
notforeveryone 
newageleadership ",1,0,0,0,0,0
6703,"Best partnership in the history of boxing/sport, may Cus continue to rest in peace. May  continue to find peace ❤🙏🏽 ",0,0,0,0,0,0
6704,"Your spreading falsehoods just to defend illegal immigrants

There's no truth in what your saying ",0,0,0,0,0,0
6705,"VoteActionSA Yes people  give them the chance  ,....u will have to correct them ...on the way .. for now let them in ...

But let's hope there wont be any harm to to illegal immigrants from Europe ",0,0,0,0,0,0
6706,"I personally believe 4 years is tiny and she is most likely to be released after 2yrs

She should have been given 15 years jail sentence to send clear message to anyone colluding with Foreigners or considering selling SA IDs to foreigners ",1,0,0,0,0,0
6707, They want foreigners to come to the country lawfully. Every country want that.. They want them to respect our laws. Every country wants that... Am I missing something?,0,0,0,0,0,0
6708,"Compatriots..in 2009 COPE come as a promising Shepard suddenly they fail us.2014 eff come we give them support jiki-jiki all foreigners must come undocumented. ACTIONERS let us vote in our fearvour of us as citizens is RSA.
VOTE.. ACTIONSA ",1,0,0,0,0,0
6709,"  Cyril has gone down to dirty politics, people need something to live with for a considerable period, eintlik, what is R350 per month compared to the at least R2000 a month with security. We as people need real employment, this rubbish R350 which is to please foreigners too.",0,0,0,0,0,0
6710," What I liked about what mashaba said is that he is for the people of South Africa what he said about foreigners who are not legal in this country should go home especially those who are here for crime,and malema says South Africa for  all🥺",1,0,0,0,0,0
6711," You quoted Mashaba’s tweet where he said he won’t apologize for a march against ILLEGAL IMMIGRANTS, that’s the article you should refer to. Theres illegal then legal immigrants",0,0,0,0,0,0
6712, He said that foreigners who are in the country should be documented,0,0,0,0,0,0
6713,"Foreigners are Whïtë people.

You can't be calling our African brothers foreigners ",0,0,0,0,0,0
6714," What will a mayor do with regards to illegal immigrants? He couldn't do shit when he was mayor, he kept wasting the city's money by taking national and provincial dept's to court... That is all he can do as mayor, nothing, and nothing whatsoever can be done either than that.",0,0,0,0,0,0
6715," Besides threatening foreigners, what else are they promising to do for the people to make their lives better?",0,0,0,0,0,0
6716,   Their Trump politics style will be their downfall. I don't see them offering anything besides promising to get rid of foreigners.,0,0,0,0,0,0
6717,"Is a deliberate strategy by ANC by flood the country with illegal immigrants

It part of their agenda ",1,0,0,0,0,0
6718, 🌋🌋🌋🌋🌋,0,0,0,0,0,0
6719,"The winds of change are here 🌬💨
SA🇿🇦 really deserves better, put me aside; there are millions of other competent sober minded young pple that can lead SA into a first world country. 
Give young pple power b4 they take it! Bcos we will take it🤞🏾...as we set mental time bombs 💣 ",0,0,0,0,0,0
6720,"Nalento yokuthi you go to school for 15 years but you still have to be affiliated to a party to find a job while foreigners are handed jobs in SA is another pandemic 🤞🏼🤞🏼

VoetsekANC voteactionsa ActionSA BlackFriday COVID19 Loadshedding stage4 Eskom",1,0,0,0,0,0
6721," Again, Illegal (Congolese) immigrants.Another deadly&amp; painful fact. How many of the estimated 1 500 000 undocumented immigrants in our country will be allowed to continue to: live their criminal lives ruthlessly, taking jobs from locals, demanding rights that they do not deserve.",1,0,0,0,0,0
